age,celltype,gene,score,log2fc_ko_vs_ctrl,p_value,p_adj_bh,ko_pct_detected_rank_genes_groups,ctrl_n_cells,ctrl_avg_lognorm_expr,ctrl_pct_detected,ko_n_cells,ko_avg_lognorm_expr,ko_pct_detected,direction
P35,Rod,Decr2,1.2119548,0.091485865,0.22552969377537335,0.3974721033154717,0.10153651195944875,6389,0.11034902,9.50070433557675,6313,0.11716573,10.153651195944734,not_significant
P35,Rod,Cep44,1.211502,0.13855255,0.22570309844524894,0.39766106025192244,0.14699825756375734,6389,0.17843989,14.133667240569595,6313,0.1947791,14.699825756375498,not_significant
P35,Rod,Trmt10a,1.2103866,0.10717864,0.22613056664279363,0.3979727713653298,0.10692222398225883,6389,0.13555656,10.04852089528874,6313,0.14528555,10.69222239822573,not_significant
P35,Rod,Ndufb8,1.2103491,0.044230945,0.2261449802665173,0.3979727713653298,0.5664501821637891,6389,0.88863826,55.892940992334886,6313,0.9068005,56.645018216383335,not_significant
P35,Rod,Cdc37,1.2080874,0.063670285,0.22701361924479446,0.3993844288207102,0.3480120386504039,6389,0.45522356,34.230709031148294,6313,0.47158986,34.80120386504146,not_significant
P35,Rod,Phf10,1.2064807,0.10916834,0.2276321795448586,0.3997702819951799,0.13765246317123397,6389,0.16653125,13.100641727969839,6313,0.17851768,13.76524631712318,not_significant
P35,Rod,Tomm40,1.2061871,0.09423408,0.2277453620719886,0.3998521728020185,0.1479486773324885,6389,0.1645515,14.086711535451425,6313,0.17474085,14.794867733248616,not_significant
P35,Rod,Snrpd3,1.2054652,0.06410597,0.22802378537759027,0.40022404398146727,0.3589418659908126,6389,0.46125126,35.263734543748235,6313,0.47790214,35.894186599082495,not_significant
P35,Rod,Polr2a,1.2046924,0.056153234,0.2283220641011945,0.4006305377102735,0.473784254712498,6389,0.6382984,46.75223039599604,6313,0.6568515,47.37842547125281,not_significant
P35,Rod,Gm10544,1.2029593,0.081098326,0.2289920784304147,0.40133734165984,0.36812925708854743,6389,0.5811018,36.42197526999665,6313,0.6062656,36.81292570885612,not_significant
P35,Rod,Ube2w,1.2023758,0.063187584,0.22921798170332286,0.40161610792463215,0.40519562806906384,6389,0.55561525,40.366254499923684,6313,0.57452035,40.51956280690833,not_significant
P35,Rod,Arl6ip5,1.1965396,0.086414225,0.23148603946480928,0.40499945401996923,0.27926500871218124,6389,0.34511,27.296916575363856,6313,0.36296502,27.926500871218124,not_significant
P35,Rod,Tusc3,1.1963423,0.03492871,0.23156296870824367,0.40501610363875634,0.6447014097893237,6389,1.0154978,64.72061355455254,6313,1.0310059,64.470140978938,not_significant
P35,Rod,Snrpa1,1.1937978,0.11298379,0.23255706470267,0.4063998966648172,0.22176461270394424,6389,0.2753114,21.63092815777085,6313,0.29472739,22.176461270394036,not_significant
P35,Rod,Gatad1,1.1934633,0.10522973,0.2326879637759981,0.406477971326144,0.2612070331062886,6389,0.3301585,25.60651119110941,6313,0.35121137,26.120703310628585,not_significant
P35,Rod,Tubgcp4,1.1932892,0.08969238,0.2327561526534041,0.406477971326144,0.14303817519404405,6389,0.16945818,13.60150258256366,6313,0.17940706,14.303817519404177,not_significant
P35,Rod,Smndc1,1.1909854,0.07732695,0.23365928248636625,0.4077330726628198,0.2741961032789482,6389,0.36384577,26.796055720769946,6313,0.38050032,27.419610327894745,not_significant
P35,Rod,Gm9856,1.1907153,0.074241035,0.2337653856294204,0.40779977841508647,0.26754316489782987,6389,0.37943757,25.950853028642722,6313,0.39597404,26.75431648978281,not_significant
