cell,sample,age,condition,age_condition,celltype,umap_1,umap_2,gene,raw_count,detected,lognorm_expr
cell_13278,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.418217,5.681783,Gls2,0.0,False,0.0
cell_13279,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.712765,4.8745084,Gls2,0.0,False,0.0
cell_13280,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.5471325,-2.2313824,Gls2,0.0,False,0.0
cell_13281,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.239581,5.672618,Gls2,0.0,False,0.0
cell_13282,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.428615,-3.2025054,Gls2,0.0,False,0.0
cell_13283,35dayS1,P35,Ctrl,P35_Ctrl,BC,10.987124,-8.418281,Gls2,0.0,False,0.0
cell_13284,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.005168,-1.4471934,Gls2,0.0,False,0.0
cell_13285,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.827473,5.6647615,Gls2,0.0,False,0.0
cell_13286,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.979772,5.275005,Gls2,0.0,False,0.0
cell_13287,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.8801985,7.300017,Gls2,0.0,False,0.0
cell_13288,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.211496,6.5233083,Gls2,0.0,False,0.0
cell_13289,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.059227,6.0249996,Gls2,0.0,False,0.0
cell_13290,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.1112704,-1.1685848,Gls2,0.0,False,0.0
cell_13291,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.7073216,4.3937683,Gls2,0.0,False,0.0
cell_13292,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.7575576,3.4834602,Gls2,0.0,False,0.0
cell_13293,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.2743251,1.3228891,Gls2,0.0,False,0.0
cell_13294,35dayS1,P35,Ctrl,P35_Ctrl,MG_AC,-2.8133173,4.887756,Gls2,0.0,False,0.0
cell_13295,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.992444,5.1736326,Gls2,0.0,False,0.0
cell_13296,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.697859,-3.8062649,Gls2,0.0,False,0.0
cell_13297,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.5819697,3.614149,Gls2,0.0,False,0.0
cell_13298,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4064326,-2.0002954,Gls2,0.0,False,0.0
cell_13299,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.857388,5.254424,Gls2,0.0,False,0.0
cell_13300,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.811252,5.4442105,Gls2,0.0,False,0.0
cell_13301,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.505004,-4.8200145,Gls2,0.0,False,0.0
cell_13302,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.225678,6.0989285,Gls2,0.0,False,0.0
cell_13303,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8838036,-1.4528096,Gls2,0.0,False,0.0
cell_13304,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.077632,5.393038,Gls2,0.0,False,0.0
cell_13305,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.664095,11.401046,Gls2,0.0,False,0.0
cell_13306,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.795788,-4.955103,Gls2,0.0,False,0.0
cell_13307,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.514373,3.577016,Gls2,0.0,False,0.0
cell_13308,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.5219803,6.4366536,Gls2,0.0,False,0.0
cell_13309,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.988213,3.5503435,Gls2,0.0,False,0.0
cell_13310,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.0754313,-1.557091,Gls2,0.0,False,0.0
cell_13311,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.853732,8.693452,Gls2,0.0,False,0.0
cell_13312,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.139946,4.908692,Gls2,0.0,False,0.0
cell_13313,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.0938272,4.0915976,Gls2,0.0,False,0.0
cell_13314,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.803557,6.377622,Gls2,0.0,False,0.0
cell_13315,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.57468,4.523259,Gls2,0.0,False,0.0
cell_13316,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.379861,3.7556922,Gls2,0.0,False,0.0
cell_13317,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.5701056,-3.1634693,Gls2,0.0,False,0.0
cell_13318,35dayS1,P35,Ctrl,P35_Ctrl,BC,10.797724,-8.736102,Gls2,0.0,False,0.0
cell_13319,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.665638,-5.1092114,Gls2,0.0,False,0.0
cell_13320,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.900023,5.7496347,Gls2,0.0,False,0.0
cell_13321,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.575982,4.7274537,Gls2,0.0,False,0.0
cell_13322,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.0550714,-2.305678,Gls2,0.0,False,0.0
cell_13323,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.2698746,-1.9625212,Gls2,0.0,False,0.0
cell_13324,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.994082,9.00105,Gls2,0.0,False,0.0
cell_13325,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.5396557,4.896671,Gls2,0.0,False,0.0
cell_13326,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.375181,5.7299623,Gls2,0.0,False,0.0
cell_13327,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.6559436,-4.056398,Gls2,0.0,False,0.0
cell_13328,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.148057,4.2445407,Gls2,0.0,False,0.0
cell_13329,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.312995,3.6315415,Gls2,0.0,False,0.0
cell_13330,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.3480215,4.046235,Gls2,0.0,False,0.0
cell_13331,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.080185,-5.5223494,Gls2,0.0,False,0.0
cell_13332,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.621121,6.1828523,Gls2,0.0,False,0.0
cell_13333,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.20039,5.923259,Gls2,0.0,False,0.0
cell_13334,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.7396927,-3.4813497,Gls2,0.0,False,0.0
cell_13335,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.219702,4.1544995,Gls2,0.0,False,0.0
cell_13336,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.429815,-2.7147155,Gls2,0.0,False,0.0
cell_13337,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.748984,-2.977681,Gls2,0.0,False,0.0
cell_13338,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4777603,-3.8789668,Gls2,0.0,False,0.0
cell_13339,35dayS1,P35,Ctrl,P35_Ctrl,BC,13.079617,-5.5326896,Gls2,0.0,False,0.0
cell_13340,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.96476,10.171121,Gls2,0.0,False,0.0
cell_13341,35dayS1,P35,Ctrl,P35_Ctrl,BC,14.718319,-13.274673,Gls2,0.0,False,0.0
cell_13342,35dayS1,P35,Ctrl,P35_Ctrl,BC,11.436516,-8.606489,Gls2,1.0,True,0.31211644515552234
cell_13343,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.023228,-2.654305,Gls2,0.0,False,0.0
cell_13344,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.389688,5.072857,Gls2,0.0,False,0.0
cell_13345,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4702725,-0.9654445,Gls2,0.0,False,0.0
cell_13346,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.455348,5.3021626,Gls2,0.0,False,0.0
cell_13347,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.426646,3.492081,Gls2,0.0,False,0.0
cell_13348,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.6064854,-3.5323172,Gls2,0.0,False,0.0
cell_13349,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.5062525,-1.4778743,Gls2,0.0,False,0.0
cell_13350,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.52999,-5.191333,Gls2,0.0,False,0.0
cell_13351,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.741991,-3.0522702,Gls2,0.0,False,0.0
cell_13352,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.9786263,6.58694,Gls2,0.0,False,0.0
cell_13353,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.1082609,-2.0784738,Gls2,0.0,False,0.0
cell_13354,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.336602,-0.8086323,Gls2,0.0,False,0.0
cell_13355,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.9552095,-5.752995,Gls2,1.0,True,0.4368701965638113
cell_13356,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.943704,6.5295086,Gls2,0.0,False,0.0
cell_13357,35dayS1,P35,Ctrl,P35_Ctrl,BC,6.082227,-11.065439,Gls2,0.0,False,0.0
cell_13358,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.772658,7.23755,Gls2,0.0,False,0.0
cell_13359,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.5478463,3.3303995,Gls2,0.0,False,0.0
cell_13360,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.9013902,1.5678709,Gls2,0.0,False,0.0
cell_13361,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.460914,4.934287,Gls2,0.0,False,0.0
cell_13362,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.3247557,-3.4774344,Gls2,0.0,False,0.0
cell_13363,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.028544,6.061424,Gls2,0.0,False,0.0
cell_13364,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.622067,5.4259305,Gls2,0.0,False,0.0
cell_13365,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.7808614,-3.410772,Gls2,0.0,False,0.0
cell_13366,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.800588,6.924789,Gls2,0.0,False,0.0
cell_13367,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.629693,11.496778,Gls2,0.0,False,0.0
cell_13368,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.222367,6.656086,Gls2,0.0,False,0.0
cell_13369,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.459946,11.348039,Gls2,0.0,False,0.0
cell_13370,35dayS1,P35,Ctrl,P35_Ctrl,MG_AC,-2.9170027,4.9898877,Gls2,0.0,False,0.0
cell_13371,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.9373484,5.77005,Gls2,0.0,False,0.0
cell_13372,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.1863538,2.5558155,Gls2,0.0,False,0.0
cell_13373,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.135379,7.942474,Gls2,0.0,False,0.0
cell_13374,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.7980597,-1.8151355,Gls2,0.0,False,0.0
cell_13375,35dayS1,P35,Ctrl,P35_Ctrl,MG,1.2340013,9.283725,Gls2,0.0,False,0.0
cell_13376,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.655237,10.964241,Gls2,0.0,False,0.0
cell_13377,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.888198,6.484724,Gls2,0.0,False,0.0
cell_13378,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.862875,-2.734024,Gls2,0.0,False,0.0
cell_13379,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.891134,4.716291,Gls2,0.0,False,0.0
cell_13380,35dayS1,P35,Ctrl,P35_Ctrl,BC,10.3994465,-9.020596,Gls2,0.0,False,0.0
cell_13381,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.904605,7.937254,Gls2,0.0,False,0.0
cell_13382,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.1268263,-3.3631861,Gls2,0.0,False,0.0
cell_13383,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.92215,-3.0210075,Gls2,0.0,False,0.0
cell_13384,35dayS1,P35,Ctrl,P35_Ctrl,AC,-4.0387554,4.0275044,Gls2,0.0,False,0.0
cell_13385,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.5735745,-2.710708,Gls2,0.0,False,0.0
cell_13386,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.406183,6.6436787,Gls2,0.0,False,0.0
cell_13387,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.136721,8.856853,Gls2,0.0,False,0.0
cell_13388,35dayS1,P35,Ctrl,P35_Ctrl,MG,1.9792416,9.494011,Gls2,0.0,False,0.0
cell_13389,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.754158,-2.2456667,Gls2,0.0,False,0.0
cell_13390,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.93381,-2.956356,Gls2,0.0,False,0.0
cell_13391,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.5520594,2.1357112,Gls2,0.0,False,0.0
cell_13392,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.265643,-1.665763,Gls2,0.0,False,0.0
cell_13393,35dayS1,P35,Ctrl,P35_Ctrl,BC,1.4879802,0.016793072,Gls2,0.0,False,0.0
cell_13394,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.063225,-5.728044,Gls2,0.0,False,0.0
cell_13395,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.955905,4.9866934,Gls2,0.0,False,0.0
cell_13396,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.586979,6.743508,Gls2,0.0,False,0.0
cell_13397,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.4495287,-3.1983478,Gls2,0.0,False,0.0
cell_13398,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.5360312,-1.9745095,Gls2,0.0,False,0.0
cell_13399,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.671533,5.56035,Gls2,0.0,False,0.0
cell_13400,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.4598618,-1.2185346,Gls2,0.0,False,0.0
cell_13401,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.803775,6.0601163,Gls2,0.0,False,0.0
cell_13402,35dayS1,P35,Ctrl,P35_Ctrl,BC,9.87743,-9.150785,Gls2,0.0,False,0.0
cell_13403,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.2014174,-3.9791615,Gls2,0.0,False,0.0
cell_13404,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.729927,5.333621,Gls2,0.0,False,0.0
cell_13405,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.473641,9.757685,Gls2,0.0,False,0.0
cell_13406,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.089309,10.552347,Gls2,0.0,False,0.0
cell_13407,35dayS1,P35,Ctrl,P35_Ctrl,Cones,20.399015,-3.9364564,Gls2,0.0,False,0.0
cell_13408,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.900075,5.4672017,Gls2,0.0,False,0.0
cell_13409,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.600643,7.1266427,Gls2,0.0,False,0.0
cell_13410,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.1041615,0.17300178,Gls2,0.0,False,0.0
cell_13411,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.3455977,-1.8762028,Gls2,0.0,False,0.0
cell_13412,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.5468564,3.4957142,Gls2,0.0,False,0.0
cell_13413,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.627867,-2.3158484,Gls2,0.0,False,0.0
cell_13414,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.5278563,5.8023214,Gls2,0.0,False,0.0
cell_13415,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.462653,-2.590764,Gls2,0.0,False,0.0
cell_13416,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.294833,3.9068236,Gls2,2.0,True,1.7098188783986248
cell_13417,35dayS1,P35,Ctrl,P35_Ctrl,Cones,18.059072,-3.0841396,Gls2,0.0,False,0.0
cell_13418,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.262255,-1.237825,Gls2,0.0,False,0.0
cell_13419,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.044316,-3.8921027,Gls2,0.0,False,0.0
cell_13420,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.3631787,-1.4581108,Gls2,0.0,False,0.0
cell_13421,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.141907,4.7296157,Gls2,0.0,False,0.0
cell_13422,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.06058,4.3641844,Gls2,0.0,False,0.0
cell_13423,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.514991,5.007175,Gls2,0.0,False,0.0
cell_13424,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.9796138,-4.3505716,Gls2,0.0,False,0.0
cell_13425,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.936301,5.258931,Gls2,0.0,False,0.0
cell_13426,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.35435,5.1505094,Gls2,0.0,False,0.0
cell_13427,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.524387,4.506733,Gls2,0.0,False,0.0
cell_13428,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.36719,5.2018485,Gls2,0.0,False,0.0
cell_13429,35dayS1,P35,Ctrl,P35_Ctrl,Cones,16.779448,-5.712824,Gls2,0.0,False,0.0
cell_13430,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.492906,6.575638,Gls2,0.0,False,0.0
cell_13431,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.4605203,-3.0944834,Gls2,0.0,False,0.0
cell_13432,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.127625,4.9406633,Gls2,0.0,False,0.0
cell_13433,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.106069,-2.2275527,Gls2,0.0,False,0.0
cell_13434,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.969759,7.476864,Gls2,0.0,False,0.0
cell_13435,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.419749,4.9994507,Gls2,0.0,False,0.0
cell_13436,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.117794,4.848621,Gls2,0.0,False,0.0
cell_13437,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.249402,6.878604,Gls2,0.0,False,0.0
cell_13438,35dayS1,P35,Ctrl,P35_Ctrl,Cones,17.67769,-4.66274,Gls2,0.0,False,0.0
cell_13439,35dayS1,P35,Ctrl,P35_Ctrl,Rod,7.898611,6.7593703,Gls2,0.0,False,0.0
cell_13440,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.529052,6.409362,Gls2,0.0,False,0.0
cell_13441,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.225256,7.2110786,Gls2,0.0,False,0.0
cell_13442,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.7341514,-1.8626444,Gls2,0.0,False,0.0
cell_13443,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.5964456,-2.7361517,Gls2,0.0,False,0.0
cell_13444,35dayS1,P35,Ctrl,P35_Ctrl,RGC,3.5138373,16.184345,Gls2,0.0,False,0.0
cell_13445,35dayS1,P35,Ctrl,P35_Ctrl,BC,14.13986,-11.265233,Gls2,0.0,False,0.0
cell_13446,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.6903825,4.8757377,Gls2,0.0,False,0.0
cell_13447,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.62828,4.774701,Gls2,0.0,False,0.0
cell_13448,35dayS1,P35,Ctrl,P35_Ctrl,BC,1.4912775,0.03183308,Gls2,0.0,False,0.0
cell_13449,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.4070625,-1.608266,Gls2,0.0,False,0.0
cell_13450,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.950588,5.1452866,Gls2,0.0,False,0.0
cell_13451,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.185016,9.768814,Gls2,0.0,False,0.0
cell_13452,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.6327631,-2.6424706,Gls2,0.0,False,0.0
cell_13453,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.918403,11.185514,Gls2,0.0,False,0.0
cell_13454,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.923111,5.3309555,Gls2,0.0,False,0.0
cell_13455,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.6391573,-2.0825508,Gls2,0.0,False,0.0
cell_13456,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.879244,-1.7583094,Gls2,0.0,False,0.0
cell_13457,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.551168,6.466019,Gls2,0.0,False,0.0
cell_13458,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.067138,-1.2740772,Gls2,0.0,False,0.0
cell_13459,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.0489926,4.285574,Gls2,0.0,False,0.0
cell_13460,35dayS1,P35,Ctrl,P35_Ctrl,Rod,9.245613,7.561826,Gls2,0.0,False,0.0
cell_13461,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.4932203,-2.688122,Gls2,0.0,False,0.0
cell_13462,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.030493,9.384648,Gls2,0.0,False,0.0
cell_13463,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.5428967,-1.7940739,Gls2,0.0,False,0.0
cell_13464,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.3634884,-3.6872687,Gls2,0.0,False,0.0
cell_13465,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.0975432,-3.7282043,Gls2,0.0,False,0.0
cell_13466,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.3535595,-2.3365288,Gls2,0.0,False,0.0
cell_13467,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.226673,-3.8433883,Gls2,0.0,False,0.0
cell_13468,35dayS1,P35,Ctrl,P35_Ctrl,Rod,2.5432734,-3.0,Gls2,0.0,False,0.0
cell_13469,35dayS1,P35,Ctrl,P35_Ctrl,BC,9.631366,-5.7853336,Gls2,0.0,False,0.0
cell_13470,35dayS1,P35,Ctrl,P35_Ctrl,MG,5.4089537,0.011471703,Gls2,0.0,False,0.0
cell_13471,35dayS1,P35,Ctrl,P35_Ctrl,Rod,6.421989,5.0793896,Gls2,0.0,False,0.0
cell_13472,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.5990806,-2.7633517,Gls2,0.0,False,0.0
cell_13473,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.871367,-1.7259407,Gls2,0.0,False,0.0
cell_13474,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.57062,8.6554985,Gls2,0.0,False,0.0
cell_13475,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.819141,5.6126523,Gls2,0.0,False,0.0
cell_13476,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.50262,6.403612,Gls2,0.0,False,0.0
cell_13477,35dayS1,P35,Ctrl,P35_Ctrl,Rod,13.046936,5.0422,Gls2,0.0,False,0.0
cell_13478,35dayS1,P35,Ctrl,P35_Ctrl,BC,9.716711,-5.7413673,Gls2,0.0,False,0.0
cell_13479,35dayS1,P35,Ctrl,P35_Ctrl,BC,11.665827,-3.6602209,Gls2,0.0,False,0.0
cell_13480,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.1103929,4.3981524,Gls2,0.0,False,0.0
cell_13481,35dayS1,P35,Ctrl,P35_Ctrl,MG,0.61306244,9.260286,Gls2,0.0,False,0.0
cell_13482,35dayS1,P35,Ctrl,P35_Ctrl,BC,12.686992,-1.9904498,Gls2,0.0,False,0.0
cell_13483,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.9514394,-2.6885648,Gls2,0.0,False,0.0
cell_13484,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.49568,8.382521,Gls2,0.0,False,0.0
cell_13485,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.089312,-4.035176,Gls2,0.0,False,0.0
cell_13486,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.2974048,-2.1556346,Gls2,0.0,False,0.0
cell_13487,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.0421977,-4.05149,Gls2,0.0,False,0.0
cell_13488,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.9571521,-3.6729536,Gls2,0.0,False,0.0
cell_13489,35dayS1,P35,Ctrl,P35_Ctrl,MG,1.3083535,8.106439,Gls2,0.0,False,0.0
cell_13490,35dayS1,P35,Ctrl,P35_Ctrl,AC,-3.8231852,-1.0335838,Gls2,0.0,False,0.0
cell_13491,35dayS1,P35,Ctrl,P35_Ctrl,AC,-2.7292874,3.4640307,Gls2,0.0,False,0.0
cell_13492,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.7070398,-8.477967,Gls2,0.0,False,0.0
cell_13493,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.996577,4.7396765,Gls2,0.0,False,0.0
cell_13494,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.284576,5.1951447,Gls2,0.0,False,0.0
cell_13495,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.557192,4.390578,Gls2,0.0,False,0.0
cell_13496,35dayS1,P35,Ctrl,P35_Ctrl,Rod,8.686547,5.0874243,Gls2,0.0,False,0.0
cell_13497,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.6548295,-3.876144,Gls2,0.0,False,0.0
cell_13498,35dayS1,P35,Ctrl,P35_Ctrl,Rod,4.497126,-3.3668761,Gls2,0.0,False,0.0
cell_13499,35dayS1,P35,Ctrl,P35_Ctrl,Rod,10.9891,4.2151246,Gls2,0.0,False,0.0
cell_13500,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.235773,4.9182568,Gls2,0.0,False,0.0
cell_13501,35dayS1,P35,Ctrl,P35_Ctrl,MG,1.6655613,2.9109118,Gls2,0.0,False,0.0
cell_13502,35dayS1,P35,Ctrl,P35_Ctrl,Rod,5.248465,-2.0748825,Gls2,0.0,False,0.0
cell_13503,35dayS1,P35,Ctrl,P35_Ctrl,Rod,12.526127,4.887075,Gls2,0.0,False,0.0
cell_13504,35dayS1,P35,Ctrl,P35_Ctrl,BC,12.598703,-1.2821575,Gls2,0.0,False,0.0
cell_13505,35dayS1,P35,Ctrl,P35_Ctrl,Rod,11.579122,11.656002,Gls2,0.0,False,0.0
cell_13506,35dayS1,P35,Ctrl,P35_Ctrl,Rod,3.8448846,-3.001916,Gls2,0.0,False,0.0
cell_13507,35dayS1,P35,Ctrl,P35_Ctrl,MG,1.7262473,8.39394,Gls2,0.0,False,0.0
cell_13508,35dayS1,P35,Ctrl,P35_Ctrl,AC,-1.9283806,-2.671275,Gls2,0.0,False,0.0
